name,year,selling_price,km_driven,fuel,transmission
563,2008,11.918397239722838,30000,4,1
793,2014,12.100717685412471,56207,4,1
1072,2006,11.289794413577894,70000,4,1
364,2018,13.681980308196241,1440,4,1
793,2019,12.611541086966115,50000,4,1
1386,2017,14.845130332288226,20000,1,0
1428,2017,14.100690252077353,91195,1,1
1457,2011,12.301387370778713,63657,1,1
734,2013,12.429220196836383,60000,1,1
1398,2016,13.732128949025222,75000,1,1
1483,2013,12.847929163278053,97248,4,1
992,2012,13.017005083966255,46000,1,1
511,2016,13.554147092530322,10000,4,0
963,2018,13.217675375388819,80000,1,1
1296,2011,12.676079399771027,100000,1,1
943,2013,12.899222326086994,35000,4,1
839,2017,13.017005083966255,50000,4,0
944,2011,12.301387370778713,90000,1,1
755,2012,12.899222326086994,150000,1,1
508,2013,13.180634172318978,89000,4,1
971,2014,12.873904582205107,60000,1,1
123,2012,12.128116509451258,100000,1,1
943,2012,12.611541086966115,100000,4,1
993,2014,13.26212705890841,90000,1,1
1043,2014,12.611541086966115,75000,4,1
1375,2017,12.959846800844963,36000,1,1
546,2016,12.765691290604371,12000,4,1
277,2017,13.217675375388819,12997,1,1
849,2017,13.122365377402328,40000,4,0
694,2015,13.304686600863562,60000,1,1
669,2013,12.611541086966115,25000,1,1
521,2018,13.955273369904273,26430,1,1
953,2015,13.07107218827772,24600,4,1
1034,2011,12.468440756144114,28481,4,1
168,2013,12.765691290604371,100000,4,1
755,2013,13.527829818844937,41988,1,1
1034,2009,12.100717685412471,30375,4,1
1149,2017,12.765691290604371,7658,4,0
971,2017,13.322853874813605,34400,1,1
1153,2017,12.691583538230217,18500,4,1
391,2012,12.323860125621126,48000,4,1
1024,2014,12.611541086966115,28942,4,0
637,2017,12.899222326086994,50000,1,1
755,2012,13.47442911525415,53600,1,1
1400,2015,13.654168582642953,53652,1,1
885,2014,13.122365377402328,25000,4,1
1405,2007,12.429220196836383,80000,1,1
799,2017,11.918397239722838,50000,4,1
675,2016,13.321215875492413,15000,1,1
655,2018,13.017005083966255,5000,4,1
574,2017,13.519797657900348,106000,1,1
84,2008,11.695255355062795,100000,4,1
1152,2016,12.301387370778713,60000,4,1
889,2012,13.081543466215237,120000,1,1
847,2017,12.821260987319457,82000,4,0
139,2003,10.915106645867503,35000,1,1
402,2013,11.736077016252437,205000,4,1
501,2011,12.468440756144114,125000,1,1
132,2015,12.765691290604371,130000,1,1
790,2012,12.04355959836804,97000,0,1
453,2015,12.765691290604371,90000,4,1
976,2009,12.429220196836383,60000,4,1
1244,2013,12.04355959836804,60000,1,1
691,2018,14.077875591662238,35000,1,1
437,2019,13.217675375388819,25000,4,1
287,2017,12.899222326086994,15000,4,1
1281,2011,11.695255355062795,20000,4,1
237,2010,12.524530013005734,70000,4,1
1344,2016,12.560247968016562,90000,4,1
374,2016,13.710151153416941,80000,1,1
1091,2014,14.731801689838349,79500,1,0
506,2013,13.3374763699232,70000,1,1
1424,2018,14.346139397261565,5000,1,1
221,2018,13.384729180332174,15000,4,1
885,2014,13.122365377402328,35000,4,1
1295,2009,12.429220196836383,120000,1,1
664,2018,13.76421831620775,15000,1,1
1368,2015,12.676079399771027,60000,4,1
1133,2013,13.017005083966255,120000,1,1
659,2016,12.765691290604371,90000,1,1
974,2015,12.899222326086994,90000,4,1
596,2009,12.429220196836383,72000,1,1
1392,2011,13.217675375388819,197000,4,1
1072,1999,11.350418300109132,70000,4,1
465,2001,10.859018228147887,50000,4,1
1214,2017,13.997832948091215,50000,1,0
509,2011,13.017005083966255,60000,4,0
975,2018,13.329379172803593,40000,4,1
945,2012,12.899222326086994,60000,1,1
1279,2013,11.002116507732017,40000,4,1
907,2017,13.122365377402328,9161,4,1
361,2015,13.304686600863562,45000,4,1
422,2010,11.608244735642321,110000,4,1
474,2013,12.07254696717504,80000,4,1
211,2011,12.691583538230217,100000,1,1
963,2017,12.959846800844963,90000,1,1
370,2009,11.982935344196433,70000,0,1
1065,2007,11.51293546492023,80000,4,1
963,2014,12.873904582205107,110000,1,1
573,2017,12.899222326086994,50000,4,1
1333,2018,13.142166004700508,5000,4,1
555,2008,11.918397239722838,90000,4,1
476,2009,11.608244735642321,120000,4,1
1114,2013,13.017005083966255,80000,1,1
573,2017,12.899222326086994,38000,4,1
476,2009,11.849404844423074,120000,4,1
1244,2011,11.775297421715827,90000,1,1
793,2017,11.982935344196433,50000,4,1
793,2016,11.918397239722838,60000,4,1
755,2013,13.122365377402328,100000,1,1
1285,2011,10.596659732783579,19000,4,1
91,2006,11.849404844423074,200000,1,1
731,2015,12.33270970174018,70000,1,1
992,2011,12.560247968016562,50000,1,1
811,2012,11.951186847493476,19077,4,1
393,2016,12.25486757159303,30000,4,1
814,2009,11.849404844423074,80000,4,1
1406,2015,13.753636218075409,128000,1,1
1126,2013,13.527829818844937,80000,1,1
821,2016,13.321215875492413,100000,1,1
1117,2015,13.017005083966255,50000,1,1
1377,2012,12.92391243868049,56000,1,1
391,2018,11.51293546492023,21302,4,1
1146,2018,12.611541086966115,10500,4,1
626,2013,12.899222326086994,107000,1,1
563,2010,12.25486757159303,60000,4,1
481,2006,11.407576060361786,120000,4,1
1035,2010,12.310437165348775,70000,4,1
793,2015,12.388398368982115,50000,4,1
1377,2013,13.017005083966255,70000,1,1
1449,2012,13.507627138738266,55300,1,0
1234,2012,12.560247968016562,74300,1,1
316,2010,12.765691290604371,48781,4,1
1441,2010,12.577639650232573,87620,1,0
1474,2017,13.698977865303197,40219,1,0
355,2011,12.861001210669146,11473,4,1
870,2017,12.959846800844963,8352,4,1
1047,2017,13.171155446333852,9745,4,0
441,2017,13.217675375388819,9748,4,1
1451,2012,12.509877789891931,49000,4,1
381,2018,14.214287349062356,20694,1,1
442,2015,13.102162710901053,31080,4,1
396,2014,12.468440756144114,37605,4,1
540,2014,13.02805489573287,55850,1,1
1283,2010,11.225256725762893,58850,4,1
1368,2015,12.95039048795861,23839,4,1
956,2016,13.217675375388819,54000,1,1
564,2013,12.706850963741102,38000,4,0
1469,2012,12.873904582205107,45454,1,1
1180,2015,13.303018546545275,46957,1,0
425,2007,11.608244735642321,60000,4,1
1156,2016,12.429220196836383,25000,4,1
688,2012,13.304686600863562,110000,1,1
192,2008,12.54254845357358,190000,1,1
19,2018,14.80876270134486,25000,1,0
670,2008,11.289794413577894,90000,4,1
806,2019,12.765691290604371,5000,4,1
993,2015,13.07107218827772,60000,1,1
11,2020,15.363073279446223,1500,1,0
971,2018,13.122365377402328,50000,1,1
80,2014,12.429220196836383,120000,1,1
365,2005,11.51293546492023,120000,1,1
809,2019,12.765691290604371,5000,4,1
34,2014,15.201805169084134,47000,1,0
1346,2017,14.45736497045232,20000,4,0
479,2005,11.461642696843066,120000,4,1
447,2015,12.92391243868049,58000,1,1
749,2018,13.864301674514206,35000,1,1
806,2017,12.676079399771027,30000,4,1
737,2019,13.815511557963774,10000,1,1
1427,2017,14.386490669521603,25000,1,1
725,2018,13.76421831620775,20000,1,1
978,2018,13.527829818844937,50000,1,1
402,2014,12.301387370778713,42000,4,1
1211,2017,13.815511557963774,50000,1,1
357,2017,13.399996629152975,116000,1,1
889,2015,13.481436842589853,100000,1,1
867,2015,13.42246945133505,66000,4,1
686,2010,12.861001210669146,110000,1,1
126,2014,12.691583538230217,70000,1,1
381,2015,13.76421831620775,60000,1,1
189,2007,12.899222326086994,110000,1,0
1238,2014,12.429220196836383,25000,1,1
617,2018,15.201805169084134,68000,4,0
793,2014,12.25486757159303,20000,4,1
553,2011,11.898194668458823,110000,4,1
1018,2018,13.493928313146206,26350,1,1
701,2012,13.217675375388819,90000,1,1
607,2016,13.07107218827772,25000,4,1
476,2014,12.429220196836383,50000,4,1
1220,2006,11.156264806643742,60000,4,1
396,2012,11.982935344196433,70000,4,1
185,2011,13.815511557963774,90000,1,0
464,2001,11.127277689932466,70000,4,1
432,2017,13.122365377402328,26500,4,1
378,2020,13.864301674514206,10000,1,1
520,2017,13.710151153416941,50000,1,1
811,2007,11.51293546492023,52000,4,1
595,2013,12.611541086966115,90000,1,1
1260,2011,11.849404844423074,60000,1,1
222,2018,13.217675375388819,35000,4,1
756,2012,13.384729180332174,71042,1,1
1101,2012,13.840204146163925,167870,1,1
200,2011,12.180759965737863,133564,1,1
27,2013,14.214287349062356,40000,1,0
333,2018,13.946539697563276,23038,4,0
51,2011,11.461642696843066,70000,1,1
29,2017,14.930652476452392,30000,1,0
823,2017,13.279368835614243,43608,4,1
822,2018,13.623139877437296,11212,4,0
580,2013,12.54254845357358,52000,1,1
830,2016,13.493928313146206,49217,4,1
732,2015,12.611541086966115,90000,1,1
545,2015,12.834683971615659,70000,4,1
314,2003,12.644330802262578,90000,4,1
973,2011,12.834683971615659,190000,1,1
186,2016,14.48334044336031,106000,1,0
1338,2012,12.899222326086994,80000,1,1
1124,2014,13.217675375388819,80000,1,1
872,2018,12.506180941677357,20000,4,1
889,2012,13.22672519452875,110000,1,1
169,2013,13.122365377402328,60000,1,1
1174,2010,12.899222326086994,130000,1,0
391,2017,12.54254845357358,28838,4,1
1219,2008,11.289794413577894,200000,4,1
1217,2006,10.915106645867503,100000,1,1
794,2014,12.429220196836383,50000,4,1
642,2010,12.429220196836383,190000,1,1
649,2007,11.461642696843066,100000,1,1
675,2014,13.493928313146206,135000,1,1
634,2015,12.676079399771027,50000,1,1
1179,2014,13.997832948091215,135000,1,0
51,2012,11.982935344196433,50000,1,1
350,2018,13.579789490265188,19571,1,1
336,2018,13.997832948091215,29600,4,1
986,2011,12.07254696717504,70000,4,1
1022,2018,13.76421831620775,15000,1,0
835,2019,12.73670383776449,50000,4,1
1130,2017,13.623139877437296,13500,1,1
7,2018,14.946912992035967,22000,4,0
276,2018,13.567050480716235,25000,1,1
1353,2010,12.765691290604371,80000,4,0
278,2018,13.444448325847754,39000,4,1
799,2016,12.409017571151187,60000,4,1
276,2018,13.579789490265188,49000,1,1
280,2018,13.429849547739444,48600,4,1
442,2017,13.199326270390594,20000,4,1
660,2016,12.959846800844963,25000,4,1
1067,2008,11.849404844423074,120000,4,1
890,2019,13.910821646859095,30000,1,1
1158,2015,13.480039220276565,35000,1,1
18,2015,14.375126917328105,127643,1,0
1345,2018,12.899222326086994,54000,4,1
12,2014,14.375126917328105,102354,1,0
22,2014,14.430696737594902,62237,4,0
486,2005,11.652687407345388,90000,4,1
160,2018,13.76421831620775,21394,1,1
112,2015,12.644330802262578,32686,4,1
646,2006,13.26212705890841,1001,1,1
1161,2017,13.102162710901053,22000,1,1
448,2017,13.081543466215237,53261,4,1
618,2016,15.068273812173887,53000,1,0
1146,2018,12.821260987319457,10000,4,1
821,2017,13.635188201437066,14000,1,1
1458,2017,13.384729180332174,44000,4,1
1382,2014,13.415034483903348,39895,1,1
64,2017,13.76421831620775,73000,1,0
334,2014,13.444448325847754,17000,4,1
1458,2017,13.415034483903348,18591,4,1
1305,2017,13.73755009757506,26766,1,1
402,2015,12.429220196836383,30000,4,1
1313,2016,13.142166004700508,42000,1,1
321,2014,13.161586013632684,110000,1,1
1216,2005,11.51293546492023,100000,1,1
1217,2006,11.350418300109132,300000,1,1
1260,2009,11.775297421715827,110000,1,1
160,2018,13.76421831620775,27620,1,1
221,2015,13.017005083966255,70000,4,1
311,2012,12.676079399771027,50000,4,1
971,2015,13.081543466215237,50000,1,1
1096,2014,14.727793670047236,46000,1,0
1419,2012,13.579789490265188,82000,1,1
922,2016,11.695255355062795,120000,4,1
814,2006,11.225256725762893,80000,4,1
1219,2010,11.502885230075814,70000,4,1
935,2018,13.830400155679214,20000,1,1
763,2013,12.429220196836383,200000,1,1
1429,2011,13.161586013632684,120000,1,1
518,2018,13.910821646859095,30000,1,0
1413,2005,12.206077645517674,223000,1,1
971,2016,13.171155446333852,60000,1,1
594,2016,13.122365377402328,40000,4,1
692,2016,13.42246945133505,161327,1,1
559,2009,11.918397239722838,60000,4,1
630,2007,12.429220196836383,50000,1,1
437,2018,13.017005083966255,6000,4,1
488,2009,11.918397239722838,68000,4,1
51,2012,12.206077645517674,85000,1,1
704,2011,13.171155446333852,70000,1,0
896,1999,11.002116507732017,35000,4,1
1005,2010,12.100717685412471,100000,1,1
269,2015,13.07107218827772,110000,1,1
704,2010,12.847929163278053,195000,1,0
793,2015,12.560247968016562,46000,4,1
816,2008,11.420821140914589,60000,4,1
447,2015,12.899222326086994,42000,1,1
480,2006,11.982935344196433,90000,4,0
1201,2012,13.384729180332174,85000,1,1
505,2012,12.92391243868049,120000,1,1
170,2013,12.959846800844963,72000,1,1
1037,2013,12.429220196836383,71000,0,1
976,2009,12.206077645517674,110000,4,1
1461,2010,11.775297421715827,144000,1,1
870,2017,12.468440756144114,30000,4,1
525,2007,11.951186847493476,65000,4,1
350,2015,13.017005083966255,38000,1,1
938,2012,12.301387370778713,90000,4,1
588,2018,13.384729180332174,37000,1,1
793,2018,12.560247968016562,30000,4,1
273,2018,13.493928313146206,26000,4,0
866,2016,13.345508528717259,30000,4,1
590,2016,13.217675375388819,23000,4,1
554,2012,12.388398368982115,40000,4,1
1122,2014,13.304686600863562,27000,1,1
1294,2012,12.765691290604371,65000,1,1
402,2015,12.409017571151187,32000,4,1
629,2016,13.304686600863562,56000,1,1
36,2017,14.690979711984754,30000,1,0
699,2014,13.3374763699232,80000,1,1
958,2014,12.886643575525625,52000,4,1
891,2014,13.361381852676738,13250,4,1
811,2011,12.100717685412471,36000,4,1
1007,2015,13.091904169919621,73000,1,1
811,2004,11.608244735642321,60000,4,1
1051,2006,11.918397239722838,60000,4,1
93,2012,12.899222326086994,110000,1,1
1233,2012,12.206077645517674,70000,1,1
1139,2013,12.618185607609803,60000,1,1
977,2011,12.278397958261774,90000,1,1
1051,2004,11.951186847493476,80000,4,1
1400,2014,13.815511557963774,101000,1,1
637,2018,13.217675375388819,44000,1,1
954,2006,12.206077645517674,45000,4,1
692,2017,13.527829818844937,120000,1,1
1072,2005,11.407576060361786,90000,4,1
1041,2007,11.289794413577894,120000,4,1
394,2013,12.345834587905333,13500,4,1
1146,2017,12.765691290604371,10000,4,1
448,2015,12.691583538230217,25000,4,1
1334,2018,13.017005083966255,8500,4,1
937,2012,12.429220196836383,120000,1,1
1459,2012,12.323860125621126,120000,1,1
814,2009,11.918397239722838,90246,4,1
812,2008,11.608244735642321,90000,4,1
816,2010,11.918397239722838,40000,4,1
903,2000,12.013706813470414,60000,4,1
1137,2017,13.321215875492413,32000,1,1
1273,2013,12.04355959836804,60400,1,1
516,2008,11.918397239722838,70950,1,1
537,2015,12.834683971615659,72000,1,1
992,2013,12.873904582205107,90000,1,1
584,2017,13.304686600863562,10000,4,1
793,2014,12.230765258120545,25000,4,1
516,2009,12.506180941677357,80000,1,1
453,2017,12.834683971615659,10000,4,1
830,2020,13.45883704259595,1100,4,1
1001,2017,13.02805489573287,40000,4,1
562,2017,12.834683971615659,10000,4,1
441,2014,12.739640688812674,31491,4,1
971,2014,12.206077645517674,107143,1,1
906,2017,13.017005083966255,15000,4,0
474,2012,12.04355959836804,50000,4,1
1426,2017,14.45736497045232,100000,1,1
633,2016,13.122365377402328,60000,1,1
1020,2016,13.617059619240436,85000,1,1
950,2014,12.768544351446794,40000,4,1
559,2011,12.180759965737863,80000,4,1
973,2008,12.429220196836383,82000,1,1
1061,2008,11.695255355062795,70000,4,1
788,2009,12.100717685412471,70000,4,1
657,2016,12.971542813248437,20000,1,1
1278,2012,11.225256725762893,35000,4,1
762,2017,13.527829818844937,80000,1,1
1281,2011,11.002116507732017,40000,4,1
1417,2015,14.220976332738882,46412,1,1
643,2011,12.873904582205107,150000,1,1
717,2016,13.353476685668044,50000,1,1
1309,2018,13.897091466615258,15000,1,1
559,2012,12.154784614286667,60000,4,1
825,2018,13.217675375388819,25000,4,0
793,2012,12.206077645517674,90000,4,1
86,2011,12.013706813470414,60000,4,1
230,2013,12.468440756144114,65000,1,1
811,2011,11.92504173829169,40000,4,1
1017,2018,13.567050480716235,50000,1,1
1236,2012,12.07254696717504,80000,1,1
1238,2010,12.04355959836804,107500,1,1
1238,2013,12.25486757159303,135000,1,1
814,2007,11.407576060361786,43826,4,1
589,2016,13.190023895035274,55838,4,1
993,2007,12.180759965737863,112880,1,1
1241,2011,11.849404844423074,90000,1,1
1115,2012,12.765691290604371,40000,4,1
508,2013,12.959846800844963,66000,4,1
1146,2017,12.611541086966115,30300,4,1
1480,2013,12.73670383776449,85000,1,1
976,2009,12.429220196836383,80659,4,1
42,2008,12.04355959836804,81324,4,1
269,2013,12.660331092405906,127884,1,1
59,2015,12.206077645517674,50000,4,1
59,2016,12.611541086966115,25000,4,1
269,2015,12.611541086966115,66755,1,1
309,2013,12.847929163278053,123084,4,1
999,2009,12.429220196836383,806599,4,1
269,2013,12.644330802262578,95851,1,1
1053,2010,12.468440756144114,50000,4,1
916,2008,11.918397239722838,50000,4,1
898,2006,11.350418300109132,60000,4,1
793,2015,12.54254845357358,15000,4,1
773,2016,13.652992804936396,40000,1,1
108,2017,12.834683971615659,20000,4,1
406,2006,11.736077016252437,120000,1,1
52,2012,12.429220196836383,110000,1,1
1355,2014,13.480039220276565,234000,1,1
576,2011,12.301387370778713,70000,1,1
1225,2010,11.608244735642321,110000,1,1
535,2007,11.918397239722838,84000,4,1
1114,2012,12.611541086966115,170000,1,1
118,2017,12.301387370778713,40000,4,1
1030,2006,11.225256725762893,96000,4,1
1257,2009,11.51293546492023,20000,1,1
222,2016,12.847929163278053,15000,4,1
483,2007,11.51293546492023,50000,4,1
1450,2010,13.081543466215237,80000,4,1
1370,2012,12.611541086966115,124000,1,1
51,2013,12.154784614286667,70000,1,1
232,2012,12.154784614286667,130000,1,1
165,2017,13.384729180332174,19014,4,1
1362,2009,12.611541086966115,23262,4,1
244,2016,13.45883704259595,29600,1,1
562,2015,12.644330802262578,35925,4,1
910,2018,13.122365377402328,12000,4,1
1381,2013,12.936036208848487,40771,4,1
839,2015,12.886643575525625,30500,4,0
1372,2014,12.971542813248437,42000,4,1
1365,2007,12.278397958261774,55800,4,1
1142,2014,13.217675375388819,66569,1,1
1457,2014,12.936036208848487,81358,1,1
1455,2015,13.017005083966255,82695,1,1
231,2014,12.560247968016562,68293,1,1
356,2016,13.270785106659046,32000,4,0
970,2014,12.611541086966115,190621,1,1
521,2018,13.997832948091215,60000,1,1
785,2006,11.264476926102367,64700,4,1
1341,2016,12.899222326086994,88470,1,1
502,2016,13.652992804936396,75000,1,1
1479,2013,13.017005083966255,120000,1,1
1085,2012,14.731801689838349,35000,1,0
1366,2017,13.567050480716235,70000,1,1
1386,2017,14.978661680269907,57000,1,0
799,2020,12.765691290604371,1000,4,1
668,2013,12.560247968016562,120000,1,1
1471,2015,13.171155446333852,98000,1,1
862,2014,13.217675375388819,90000,1,1
1435,2018,13.270785106659046,70000,1,1
1276,2013,11.225256725762893,25000,4,1
1266,2009,12.128116509451258,60000,1,1
918,2007,11.608244735642321,90000,4,1
300,2004,12.100717685412471,200000,4,1
1459,2010,12.765691290604371,110000,1,1
71,2005,11.002116507732017,126000,4,1
715,2018,13.451668563394815,70000,1,1
624,2019,14.80876270134486,5000,1,0
1062,2007,11.813037464800539,74183,4,1
634,2015,13.369225017834633,70000,1,1
799,2014,11.982935344196433,90000,4,1
1221,2004,11.289794413577894,46000,4,1
971,2013,12.73670383776449,110000,1,1
928,2012,11.608244735642321,80000,1,1
1313,2013,12.429220196836383,90000,1,1
1427,2017,14.077875591662238,70000,1,1
668,2014,12.429220196836383,1,1,1
1401,2009,13.017005083966255,192000,1,1
1033,2013,12.388398368982115,70000,4,1
631,2007,12.323860125621126,120000,1,1
1054,2015,12.524530013005734,60000,4,1
1317,2012,12.676079399771027,120000,1,1
812,2008,11.225256725762893,120000,4,1
1219,2007,11.350418300109132,50000,4,1
1229,2009,11.407576060361786,120000,1,1
1041,2007,11.350418300109132,80000,4,1
688,2008,12.765691290604371,80000,1,1
1198,2009,12.779875885354993,100000,1,0
998,2020,13.335862167174314,1500,4,1
615,2018,14.346139397261565,50000,1,1
1215,2006,10.915106645867503,100000,1,1
204,2006,11.461642696843066,83411,4,1
1479,2011,12.611541086966115,120000,1,1
204,2006,11.302216779257382,83411,4,1
1198,2015,13.815511557963774,80000,1,0
883,2019,13.73755009757506,50000,1,1
634,2015,13.017005083966255,40000,1,1
685,2014,13.304686600863562,13270,1,1
485,2006,11.350418300109132,100000,4,0
729,2016,13.45883704259595,50000,1,1
435,2017,13.093965960493684,26500,4,1
992,2013,12.899222326086994,90000,1,1
193,2008,11.695255355062795,100000,4,1
793,2018,12.524530013005734,35000,4,1
598,2016,13.270785106659046,57000,1,1
967,2015,12.834683971615659,70000,4,1
1049,2015,12.345834587905333,100000,4,1
811,2010,11.608244735642321,88000,4,1
971,2017,13.304686600863562,60000,1,1
788,2009,11.695255355062795,76000,4,1
233,2010,12.206077645517674,100000,1,1
506,2012,13.017005083966255,110000,1,1
506,2012,13.217675375388819,80000,1,1
811,2012,12.301387370778713,80000,4,1
781,2001,10.596659732783579,30000,4,1
1148,2017,12.611541086966115,20000,4,0
636,2018,13.353476685668044,40000,1,1
971,2017,13.321215875492413,40000,1,1
548,2019,13.399996629152975,7000,4,1
1040,2012,12.301387370778713,80000,3,1
1109,2011,11.835016210489899,90000,1,1
1109,2013,12.25486757159303,13770,1,1
1073,2005,11.736077016252437,34000,4,1
816,2008,11.736077016252437,102000,4,1
319,2014,13.493928313146206,110000,1,1
801,2011,12.04355959836804,90000,4,1
1415,2015,13.997832948091215,70000,1,1
1051,2003,11.156264806643742,90000,4,1
814,2007,11.51293546492023,70000,4,1
337,2006,12.611541086966115,80000,4,1
992,2013,13.017005083966255,100000,1,1
971,2015,13.180634172318978,100000,1,1
1060,2007,11.51293546492023,143000,4,1
307,2010,12.765691290604371,115000,4,1
1274,2011,12.013706813470414,100000,1,1
978,2019,13.07107218827772,120000,1,1
766,2013,12.765691290604371,42000,1,1
1152,2016,12.345834587905333,38000,4,1
363,2018,13.592368256649284,35000,1,1
978,2014,13.07107218827772,120000,1,1
1121,2014,12.959846800844963,136906,1,1
858,2015,13.399996629152975,97000,1,1
265,2019,13.321215875492413,10000,4,0
292,2013,12.388398368982115,50000,4,1
894,2005,11.156264806643742,60000,4,1
1357,2011,13.217675375388819,120000,1,1
1230,2010,11.51293546492023,120000,4,1
639,2010,12.765691290604371,90000,1,1
396,2013,12.206077645517674,120000,4,1
411,2019,13.487007879880162,3000,4,0
928,2014,12.765691290604371,133000,1,1
1048,2016,12.899222326086994,25000,4,1
584,2017,13.25339339419516,35000,4,1
922,2015,11.775297421715827,70000,4,1
793,2016,12.25486757159303,52000,4,1
377,2018,13.592368256649284,52000,1,1
346,2017,13.45883704259595,39000,1,1
1237,2011,12.206077645517674,28689,1,1
1205,2014,13.112315061750808,90000,1,1
205,2014,12.691583538230217,80322,1,1
248,2019,13.384729180332174,8000,4,1
651,2000,11.951186847493476,50000,1,1
777,2007,11.225256725762893,90000,4,1
430,2015,12.765691290604371,61658,1,1
1063,2010,11.407576060361786,50000,4,1
880,2016,13.304686600863562,80000,1,1
700,2010,12.899222326086994,185000,1,1
993,2014,12.821260987319457,57000,1,1
780,2000,10.819798284210286,60000,4,1
302,2004,11.736077016252437,120000,4,1
296,2018,14.403297778421795,26000,1,0
434,2019,13.384729180332174,20000,4,0
876,2017,13.592368256649284,30600,4,0
1452,2020,13.594865133730668,5000,4,1
8,2015,14.648420115681892,35000,1,0
539,2016,12.971542813248437,35000,1,1
507,2017,13.384729180332174,23000,4,1
681,2004,12.04355959836804,120000,1,1
1198,2011,13.017005083966255,235000,1,0
793,2013,12.429220196836383,87000,4,1
167,2014,13.217675375388819,72000,4,1
611,2013,14.508658238524095,64000,1,0
1068,2007,11.849404844423074,100000,4,1
56,2012,11.951186847493476,12000,4,1
366,2010,11.695255355062795,67000,4,1
1394,2012,12.567240979056246,70000,1,1
821,2016,13.42246945133505,60000,1,1
559,2011,12.367345048436391,74500,4,1
575,2011,12.611541086966115,118700,1,1
1112,2015,12.983101310070822,40000,4,0
712,2004,12.323860125621126,223660,1,0
1350,2006,11.982935344196433,140000,4,1
452,2020,13.304686600863562,5000,4,1
97,2016,13.060490101343552,100000,1,1
976,2011,12.611541086966115,100000,4,1
823,2018,13.304686600863562,2000,4,1
450,2020,13.369225017834633,4000,4,0
1217,2006,10.819798284210286,120000,1,1
512,2015,13.304686600863562,35000,4,1
560,2014,12.577639650232573,29000,3,1
512,2015,13.304686600863562,30000,4,1
1263,2012,12.154784614286667,120000,1,1
552,2008,11.982935344196433,110000,4,1
806,2017,12.691583538230217,15000,4,1
630,2006,12.206077645517674,73756,1,1
1386,2018,14.845130332288226,40000,1,0
85,2011,11.736077016252437,60000,4,1
555,2008,11.951186847493476,60000,4,1
595,2015,13.217675375388819,90000,1,1
1032,2009,11.775297421715827,70000,4,1
775,2002,11.289794413577894,70000,4,1
1369,2015,13.122365377402328,80000,1,1
1155,2019,12.429220196836383,27000,4,1
755,2012,13.270785106659046,70000,1,1
100,2002,11.002116507732017,50000,4,1
1370,2012,12.611541086966115,185000,1,1
233,2014,12.206077645517674,90000,1,1
1212,2017,13.997832948091215,16400,1,1
1369,2015,12.765691290604371,80000,1,1
756,2012,13.304686600863562,80000,1,1
354,2019,13.384729180332174,4000,4,1
787,2008,11.695255355062795,40000,4,1
1294,2010,12.100717685412471,120000,1,1
533,2018,13.76421831620775,41395,4,0
1267,2012,12.43320821811392,35000,1,1
17,2009,14.038654909278163,47000,1,0
56,2013,12.013706813470414,50000,4,1
409,2015,13.45883704259595,48000,4,1
756,2015,13.527829818844937,53000,1,1
119,2018,12.577639650232573,15000,4,0
1277,2014,10.714439990727769,7000,4,1
1197,2013,13.42246945133505,88000,1,0
1124,2015,13.180634172318978,55000,1,1
38,2014,14.210926003619385,48000,1,0
67,2014,12.691583538230217,71014,1,1
266,2015,12.899222326086994,60000,1,1
654,2017,12.847929163278053,71000,1,1
332,2016,13.527829818844937,45000,4,0
295,2017,12.873904582205107,45000,4,1
622,2019,14.417091092943783,14000,1,1
9,2019,14.996010313229828,17000,1,0
1163,2015,12.821260987319457,60000,1,1
52,2013,12.25486757159303,80000,1,1
1171,2007,12.07254696717504,181000,1,1
506,2012,13.26212705890841,89550,1,1
762,2010,12.676079399771027,90000,1,1
990,2010,12.54254845357358,149500,1,1
1138,2013,13.122365377402328,190000,1,1
208,2013,12.847929163278053,83000,1,1
777,2005,11.695255355062795,20000,4,1
870,2018,12.886643575525625,20000,4,1
1169,2010,12.793862088206213,160000,1,1
1124,2015,13.019224835777257,100000,1,1
85,2010,12.07254696717504,45000,4,1
85,2009,12.04355959836804,44800,4,1
486,2006,11.51293546492023,40000,4,1
922,2014,11.918397239722838,120000,4,1
1236,2011,11.91170829631447,10000,1,1
1225,2011,11.982935344196433,80000,1,1
756,2014,13.592368256649284,156000,1,1
1416,2010,13.617059619240436,120000,1,1
829,2007,12.001511614739405,100000,4,1
1080,2001,12.765691290604371,100000,1,1
1219,2006,11.225256725762893,100000,4,1
814,2012,12.100717685412471,60000,4,1
226,2017,13.42246945133505,30000,1,1
992,2013,12.899222326086994,170000,1,1
1460,2013,12.983101310070822,100000,1,1
1254,2006,11.51293546492023,110000,4,1
964,2015,12.945628585536271,170000,1,1
1219,2009,12.206077645517674,100000,4,1
1163,2014,12.899222326086994,35000,1,1
153,2018,13.579789490265188,40000,1,1
1139,2015,13.122365377402328,90000,1,1
1192,2012,12.524530013005734,120000,1,1
578,2012,13.017005083966255,120000,1,1
1045,2016,12.793862088206213,33000,4,1
816,2010,12.25486757159303,25000,4,1
803,2014,12.301387370778713,66000,4,1
43,2009,12.429220196836383,48000,4,1
1400,2016,13.805461232211272,146000,1,1
667,2013,12.301387370778713,100000,1,1
611,2012,14.403297778421795,50000,1,0
